playerDeck,opponentDeck,ID 1,ID 2,Filter,Rank,playerDeck,opponentDeck,muWin,muGames,muWR
Ahri/Kennen (IO/SH),Taliyah/Ziggs,Ahri/Kennen (IO/SH)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Ahri/Kennen (IO/SH),2,Masters,Ahri/Kennen (IO/SH),Taliyah/Ziggs (BC/SH),131,189,0.69
Ahri/Kennen (IO/SH),Trundle/Tryndamere (FR/SI),Ahri/Kennen (IO/SH)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Ahri/Kennen (IO/SH),2,Masters,Ahri/Kennen (IO/SH),Trundle/Tryndamere (FR/SI),236,529,0.45
Ahri/Kennen (IO/SH),Xerath/Zilean (BC/SH),Ahri/Kennen (IO/SH)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Ahri/Kennen (IO/SH),2,Masters,Ahri/Kennen (IO/SH),Xerath/Zilean (BC/SH),289,459,0.63
Ahri/Kennen (IO/SI),Ahri/Kennen (IO),Ahri/Kennen (IO/SI)Ahri/Kennen (IO),Ahri/Kennen (IO)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Ahri/Kennen (IO),16,33,0.48
Ahri/Kennen (IO/SI),Ahri/Kennen (IO/NX),Ahri/Kennen (IO/SI)Ahri/Kennen (IO/NX),Ahri/Kennen (IO/NX)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ahri/Kennen (IO/NX),39,63,0.62
Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SI)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SH),300,525,0.57
Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI),136,272,0.50
Ahri/Kennen (IO/SI),Ahri/Lulu (IO/PZ),Ahri/Kennen (IO/SI)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ahri/Lulu (IO/PZ),34,71,0.48
Ahri/Kennen (IO/SI),Akshan/Sivir (DE/SH),Ahri/Kennen (IO/SI)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Akshan/Sivir (DE/SH),70,107,0.65
Ahri/Kennen (IO/SI),Anivia (FR/SI),Ahri/Kennen (IO/SI)Anivia (FR/SI),Anivia (FR/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Anivia (FR/SI),64,122,0.52
Ahri/Kennen (IO/SI),Ashe/LeBlanc,Ahri/Kennen (IO/SI)Ashe/LeBlanc (FR/NX),Ashe/LeBlanc (FR/NX)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ashe/LeBlanc (FR/NX),28,43,0.65
Ahri/Kennen (IO/SI),Aurelion Sol/Zoe (FR/MT),Ahri/Kennen (IO/SI)Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Aurelion Sol/Zoe (FR/MT),27,48,0.56
Ahri/Kennen (IO/SI),Azir/Irelia,Ahri/Kennen (IO/SI)Azir/Irelia (SH/IO),Azir/Irelia (SH/IO)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Azir/Irelia (SH/IO),23,48,0.48
Ahri/Kennen (IO/SI),BandleTree,Ahri/Kennen (IO/SI)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Poppy/Ziggs/Kennen (NX/SI),73,124,0.59
Ahri/Kennen (IO/SI),Caitlyn/Teemo (BC/PZ),Ahri/Kennen (IO/SI)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Caitlyn/Teemo (BC/PZ),73,133,0.55
Ahri/Kennen (IO/SI),Championless (FR/PZ),Ahri/Kennen (IO/SI)Poros (FR/PZ),Poros (FR/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Poros (FR/PZ),170,276,0.62
Ahri/Kennen (IO/SI),Diana/Nocturne,Ahri/Kennen (IO/SI)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Diana/Nocturne (MT/SI),44,97,0.45
Ahri/Kennen (IO/SI),Diana/Zoe (BC/MT),Ahri/Kennen (IO/SI)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Diana/Zoe (BC/MT),84,105,0.80
Ahri/Kennen (IO/SI),Dragons (DE/MT),Ahri/Kennen (IO/SI)Shivana/Aurelion Sol (DE/MT),Shivana/Aurelion Sol (DE/MT)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Shivana/Aurelion Sol (DE/MT),22,36,0.61
Ahri/Kennen (IO/SI),Draven/Rumble (NX/PZ),Ahri/Kennen (IO/SI)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Draven/Rumble (NX/PZ),150,232,0.65
Ahri/Kennen (IO/SI),Ekko/Zilean,Ahri/Kennen (IO/SI)Ekko/Zilean (PZ/SH),Ekko/Zilean (PZ/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Ekko/Zilean (PZ/SH),38,74,0.51
Ahri/Kennen (IO/SI),Elise (NX/SI),Ahri/Kennen (IO/SI)Elise (NX/SI),Elise (NX/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Elise (NX/SI),66,169,0.39
Ahri/Kennen (IO/SI),Elise/Ezreal/Kindred,Ahri/Kennen (IO/SI)Elise/Ezreal/Kindred (PZ/SI),Elise/Ezreal/Kindred (PZ/SI)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Elise/Ezreal/Kindred (PZ/SI),17,31,0.55
Ahri/Kennen (IO/SI),Elise/Kindred (PZ/SI),Ahri/Kennen (IO/SI)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Elise/Kindred (PZ/SI),49,107,0.46
Ahri/Kennen (IO/SI),Elise/Kindred/Vi,Ahri/Kennen (IO/SI)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Elise/Kindred/Vi (SI/PZ),57,105,0.54
Ahri/Kennen (IO/SI),Elise/Trundle,Ahri/Kennen (IO/SI)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Elise/Trundle (FR/SI),61,141,0.43
Ahri/Kennen (IO/SI),Fizz/Lulu (BC/PZ),Ahri/Kennen (IO/SI)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Fizz/Lulu (BC/PZ),115,208,0.55
Ahri/Kennen (IO/SI),Gangplank/Miss Fortune (BW/NX),Ahri/Kennen (IO/SI)Gangplank/Miss Fortune (BW/NX),Gangplank/Miss Fortune (BW/NX)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Gangplank/Miss Fortune (BW/NX),32,60,0.53
Ahri/Kennen (IO/SI),Gangplank/Sejuani,Ahri/Kennen (IO/SI)Gangplank/Sejuani (BW/FR),Gangplank/Sejuani (BW/FR)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Gangplank/Sejuani (BW/FR),28,49,0.57
Ahri/Kennen (IO/SI),Heimerdinger/Jayce (IO/PZ),Ahri/Kennen (IO/SI)Heimerdinger/Jayce (IO/PZ),Heimerdinger/Jayce (IO/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Heimerdinger/Jayce (IO/PZ),36,60,0.60
Ahri/Kennen (IO/SI),Jayce/Lux,Ahri/Kennen (IO/SI)Jayce/Lux (DE/PZ),Jayce/Lux (DE/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Jayce/Lux (DE/PZ),43,55,0.78
Ahri/Kennen (IO/SI),Karma/Kindred,Ahri/Kennen (IO/SI)Karma/Kindred (IO/SI),Karma/Kindred (IO/SI)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Karma/Kindred (IO/SI),27,43,0.63
Ahri/Kennen (IO/SI),Kindred/Nasus,Ahri/Kennen (IO/SI)Kindred/Nasus (SI/SH),Kindred/Nasus (SI/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Kindred/Nasus (SI/SH),30,39,0.77
Ahri/Kennen (IO/SI),Kindred/Viego (IO/SI),Ahri/Kennen (IO/SI)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Kindred/Viego (IO/SI),102,174,0.59
Ahri/Kennen (IO/SI),Lee Sin/Zoe,Ahri/Kennen (IO/SI)Lee Sin/Zoe (MT/IO),Lee Sin/Zoe (MT/IO)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Lee Sin/Zoe (MT/IO),48,58,0.83
Ahri/Kennen (IO/SI),Lissandra/Taliyah,Ahri/Kennen (IO/SI)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Lissandra/Taliyah (FR/SH),60,143,0.42
Ahri/Kennen (IO/SI),Lissandra/Trundle (FR/SI),Ahri/Kennen (IO/SI)Lissandra/Trundle (FR/SI),Lissandra/Trundle (FR/SI)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Lissandra/Trundle (FR/SI),10,39,0.26
Ahri/Kennen (IO/SI),Lulu/Poppy (DE/IO),Ahri/Kennen (IO/SI)Lulu/Poppy (DE/IO),Lulu/Poppy (DE/IO)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Lulu/Poppy (DE/IO),24,47,0.51
Ahri/Kennen (IO/SI),Maokai/Nautilus,Ahri/Kennen (IO/SI)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Maokai/Nautilus (SI/BW),32,54,0.59
Ahri/Kennen (IO/SI),Miss Fortune/Poppy (BW/DE),Ahri/Kennen (IO/SI)Miss Fortune/Poppy (BW/DE),Miss Fortune/Poppy (BW/DE)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Miss Fortune/Poppy (BW/DE),12,44,0.27
Ahri/Kennen (IO/SI),Miss Fortune/Quinn,Ahri/Kennen (IO/SI)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Miss Fortune/Quinn (BW/DE),196,478,0.41
Ahri/Kennen (IO/SI),Nami/Twisted Fate (BW/PZ),Ahri/Kennen (IO/SI)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Nami/Twisted Fate (BW/PZ),40,81,0.49
Ahri/Kennen (IO/SI),Pantheon (DE/MT),Ahri/Kennen (IO/SI)Pantheon (DE/MT),Pantheon (DE/MT)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Pantheon (DE/MT),48,73,0.66
Ahri/Kennen (IO/SI),Pantheon/Shyvana,Ahri/Kennen (IO/SI)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Pantheon/Shyvana (DE/MT),104,192,0.54
Ahri/Kennen (IO/SI),Pantheon/Taric (DE/MT),Ahri/Kennen (IO/SI)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Pantheon/Taric (DE/MT),104,170,0.61
Ahri/Kennen (IO/SI),Pyke/Rek'Sai,Ahri/Kennen (IO/SI)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Pyke/Rek'Sai (SH/BW),272,434,0.63
Ahri/Kennen (IO/SI),Senna/Veigar,Ahri/Kennen (IO/SI)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Senna/Veigar (SI/BC),245,513,0.48
Ahri/Kennen (IO/SI),SunDisc,Ahri/Kennen (IO/SI)Azir/Xerath (SH),Azir/Xerath (SH)Ahri/Kennen (IO/SI),1,Masters,Ahri/Kennen (IO/SI),Azir/Xerath (SH),67,108,0.62
Ahri/Kennen (IO/SI),Taliyah/Ziggs,Ahri/Kennen (IO/SI)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Taliyah/Ziggs (BC/SH),65,100,0.65
Ahri/Kennen (IO/SI),Trundle/Tryndamere (FR/SI),Ahri/Kennen (IO/SI)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Trundle/Tryndamere (FR/SI),129,271,0.48
Ahri/Kennen (IO/SI),Xerath/Zilean (BC/SH),Ahri/Kennen (IO/SI)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Ahri/Kennen (IO/SI),2,Masters,Ahri/Kennen (IO/SI),Xerath/Zilean (BC/SH),131,280,0.47
Ahri/Lulu (IO/PZ),Ahri/Kennen (IO/SH),Ahri/Lulu (IO/PZ)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Ahri/Kennen (IO/SH),73,156,0.47
Ahri/Lulu (IO/PZ),Ahri/Kennen (IO/SI),Ahri/Lulu (IO/PZ)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Ahri/Kennen (IO/SI),37,71,0.52
Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ),17,34,0.50
Ahri/Lulu (IO/PZ),Akshan/Sivir (DE/SH),Ahri/Lulu (IO/PZ)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Akshan/Sivir (DE/SH),18,36,0.50
Ahri/Lulu (IO/PZ),Anivia (FR/SI),Ahri/Lulu (IO/PZ)Anivia (FR/SI),Anivia (FR/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Anivia (FR/SI),20,42,0.48
Ahri/Lulu (IO/PZ),Caitlyn/Teemo (BC/PZ),Ahri/Lulu (IO/PZ)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Caitlyn/Teemo (BC/PZ),22,34,0.65
Ahri/Lulu (IO/PZ),Championless (FR/PZ),Ahri/Lulu (IO/PZ)Poros (FR/PZ),Poros (FR/PZ)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Poros (FR/PZ),72,129,0.56
Ahri/Lulu (IO/PZ),Draven/Rumble (NX/PZ),Ahri/Lulu (IO/PZ)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Draven/Rumble (NX/PZ),30,44,0.68
Ahri/Lulu (IO/PZ),Elise (NX/SI),Ahri/Lulu (IO/PZ)Elise (NX/SI),Elise (NX/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Elise (NX/SI),34,50,0.68
Ahri/Lulu (IO/PZ),Elise/Trundle,Ahri/Lulu (IO/PZ)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Elise/Trundle (FR/SI),21,41,0.51
Ahri/Lulu (IO/PZ),Fizz/Lulu (BC/PZ),Ahri/Lulu (IO/PZ)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Fizz/Lulu (BC/PZ),20,43,0.47
Ahri/Lulu (IO/PZ),Kindred/Viego (IO/SI),Ahri/Lulu (IO/PZ)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Kindred/Viego (IO/SI),35,56,0.63
Ahri/Lulu (IO/PZ),Lissandra/Taliyah,Ahri/Lulu (IO/PZ)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Lissandra/Taliyah (FR/SH),24,36,0.67
Ahri/Lulu (IO/PZ),Miss Fortune/Quinn,Ahri/Lulu (IO/PZ)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Miss Fortune/Quinn (BW/DE),64,127,0.50
Ahri/Lulu (IO/PZ),Pantheon/Shyvana,Ahri/Lulu (IO/PZ)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Pantheon/Shyvana (DE/MT),27,47,0.57
Ahri/Lulu (IO/PZ),Pantheon/Taric (DE/MT),Ahri/Lulu (IO/PZ)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Pantheon/Taric (DE/MT),18,33,0.55
Ahri/Lulu (IO/PZ),Pyke/Rek'Sai,Ahri/Lulu (IO/PZ)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Pyke/Rek'Sai (SH/BW),74,131,0.56
Ahri/Lulu (IO/PZ),Senna/Veigar,Ahri/Lulu (IO/PZ)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Senna/Veigar (SI/BC),81,142,0.57
Ahri/Lulu (IO/PZ),SunDisc,Ahri/Lulu (IO/PZ)Azir/Xerath (SH),Azir/Xerath (SH)Ahri/Lulu (IO/PZ),1,Masters,Ahri/Lulu (IO/PZ),Azir/Xerath (SH),37,51,0.73
Ahri/Lulu (IO/PZ),Taliyah/Ziggs,Ahri/Lulu (IO/PZ)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Taliyah/Ziggs (BC/SH),15,34,0.44
Ahri/Lulu (IO/PZ),Trundle/Tryndamere (FR/SI),Ahri/Lulu (IO/PZ)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Trundle/Tryndamere (FR/SI),27,69,0.39
Ahri/Lulu (IO/PZ),Xerath/Zilean (BC/SH),Ahri/Lulu (IO/PZ)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Ahri/Lulu (IO/PZ),2,Masters,Ahri/Lulu (IO/PZ),Xerath/Zilean (BC/SH),34,68,0.50
Akshan/Sivir (DE/SH),Ahri/Kennen (IO/SH),Akshan/Sivir (DE/SH)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Ahri/Kennen (IO/SH),65,212,0.31
Akshan/Sivir (DE/SH),Ahri/Kennen (IO/SI),Akshan/Sivir (DE/SH)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Ahri/Kennen (IO/SI),37,107,0.35
Akshan/Sivir (DE/SH),Ahri/Lulu (IO/PZ),Akshan/Sivir (DE/SH)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Ahri/Lulu (IO/PZ),18,36,0.50
Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH),22,44,0.50
Akshan/Sivir (DE/SH),Anivia (FR/SI),Akshan/Sivir (DE/SH)Anivia (FR/SI),Anivia (FR/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Anivia (FR/SI),39,72,0.54
Akshan/Sivir (DE/SH),BandleTree,Akshan/Sivir (DE/SH)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Poppy/Ziggs/Kennen (NX/SI),24,41,0.59
Akshan/Sivir (DE/SH),Caitlyn/Teemo (BC/PZ),Akshan/Sivir (DE/SH)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Caitlyn/Teemo (BC/PZ),38,55,0.69
Akshan/Sivir (DE/SH),Championless (FR/PZ),Akshan/Sivir (DE/SH)Poros (FR/PZ),Poros (FR/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Poros (FR/PZ),69,147,0.47
Akshan/Sivir (DE/SH),Diana/Nocturne,Akshan/Sivir (DE/SH)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Diana/Nocturne (MT/SI),32,54,0.59
Akshan/Sivir (DE/SH),Diana/Zoe (BC/MT),Akshan/Sivir (DE/SH)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Diana/Zoe (BC/MT),34,50,0.68
Akshan/Sivir (DE/SH),Draven/Rumble (NX/PZ),Akshan/Sivir (DE/SH)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Draven/Rumble (NX/PZ),48,93,0.52
Akshan/Sivir (DE/SH),Ekko/Zilean,Akshan/Sivir (DE/SH)Ekko/Zilean (PZ/SH),Ekko/Zilean (PZ/SH)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Ekko/Zilean (PZ/SH),20,50,0.40
Akshan/Sivir (DE/SH),Elise (NX/SI),Akshan/Sivir (DE/SH)Elise (NX/SI),Elise (NX/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Elise (NX/SI),41,79,0.52
Akshan/Sivir (DE/SH),Elise/Kindred (PZ/SI),Akshan/Sivir (DE/SH)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Elise/Kindred (PZ/SI),30,46,0.65
Akshan/Sivir (DE/SH),Elise/Kindred/Vi,Akshan/Sivir (DE/SH)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Elise/Kindred/Vi (SI/PZ),39,55,0.71
Akshan/Sivir (DE/SH),Elise/Trundle,Akshan/Sivir (DE/SH)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Elise/Trundle (FR/SI),23,59,0.39
Akshan/Sivir (DE/SH),Fizz/Lulu (BC/PZ),Akshan/Sivir (DE/SH)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Fizz/Lulu (BC/PZ),31,70,0.44
Akshan/Sivir (DE/SH),Kindred/Viego (IO/SI),Akshan/Sivir (DE/SH)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Kindred/Viego (IO/SI),38,71,0.54
Akshan/Sivir (DE/SH),Lissandra/Taliyah,Akshan/Sivir (DE/SH)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Lissandra/Taliyah (FR/SH),22,56,0.39
Akshan/Sivir (DE/SH),Maokai/Nautilus,Akshan/Sivir (DE/SH)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Maokai/Nautilus (SI/BW),15,34,0.44
Akshan/Sivir (DE/SH),Miss Fortune/Quinn,Akshan/Sivir (DE/SH)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Miss Fortune/Quinn (BW/DE),138,228,0.61
Akshan/Sivir (DE/SH),Nami/Twisted Fate (BW/PZ),Akshan/Sivir (DE/SH)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Nami/Twisted Fate (BW/PZ),17,36,0.47
Akshan/Sivir (DE/SH),Pantheon (DE/MT),Akshan/Sivir (DE/SH)Pantheon (DE/MT),Pantheon (DE/MT)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Pantheon (DE/MT),21,38,0.55
Akshan/Sivir (DE/SH),Pantheon/Shyvana,Akshan/Sivir (DE/SH)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Pantheon/Shyvana (DE/MT),35,67,0.52
Akshan/Sivir (DE/SH),Pantheon/Taric (DE/MT),Akshan/Sivir (DE/SH)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Akshan/Sivir (DE/SH),2,Masters,Akshan/Sivir (DE/SH),Pantheon/Taric (DE/MT),28,62,0.45
